DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ CLOSE,SOURCE
2011-09-20,173.57,177.43,172.7,174.72,6209893.0,174.72,GOOG-H
2011-09-21,175.0,177.67,172.62,173.02,7043250.0,173.02,GOOG-H
2011-09-22,168.33,169.97,166.5,168.62,8195806.0,168.62,GOOG-H
2011-09-23,166.99,169.54,165.76,169.34,5586589.0,169.34,GOOG-H
2011-09-26,170.96,174.7,169.86,174.51,6745650.0,174.51,GOOG-H
2011-09-27,176.82,179.62,176.43,177.71,7640243.0,177.71,GOOG-H
2011-09-28,177.97,180.75,177.08,177.55,7732274.0,177.55,GOOG-H
2011-09-29,179.69,180.91,175.53,179.17,6944293.0,179.17,GOOG-H
2011-09-30,176.01,178.27,174.75,174.87,7851584.0,174.87,GOOG-H
2011-10-03,174.36,177.92,173.04,173.29,9043214.0,173.29,GOOG-H
2011-10-04,171.54,175.07,168.88,174.74,9175346.0,174.74,GOOG-H
2011-10-05,174.57,177.3,172.68,176.85,5851856.0,176.85,GOOG-H
2011-10-06,176.81,181.99,175.66,181.69,7181124.0,181.69,GOOG-H
2011-10-07,182.32,183.72,181.64,182.39,6842567.0,182.39,GOOG-H
2011-10-10,183.0,186.63,182.9,186.62,5786341.0,186.62,GOOG-H
2011-10-11,184.59,186.0,184.11,185.0,5330581.0,185.0,GOOG-H
2011-10-12,186.08,188.0,185.65,186.12,5338149.0,186.12,GOOG-H
2011-10-13,184.97,187.5,184.5,186.82,4399267.0,186.82,GOOG-H
2011-10-14,188.19,190.53,187.73,190.53,5368616.0,190.53,GOOG-H
2011-10-17,189.71,190.16,185.9,186.59,8790278.0,186.59,GOOG-H
2011-10-18,178.0,179.38,176.25,178.9,15729689.0,178.9,GOOG-H
2011-10-19,179.68,179.81,177.01,177.39,6708371.0,177.39,GOOG-H
2011-10-20,178.13,179.24,176.17,177.25,7514283.0,177.25,GOOG-H
2011-10-21,179.11,181.67,178.75,181.63,8055801.0,181.63,GOOG-H
2011-10-24,181.51,183.39,180.62,182.25,5891258.0,182.25,GOOG-H
2011-10-25,181.66,182.97,180.01,180.36,5374054.0,180.36,GOOG-H
2011-10-26,181.74,182.28,179.03,181.97,5387883.0,181.97,GOOG-H
2011-10-27,184.99,187.0,183.18,186.34,7057876.0,186.34,GOOG-H
2011-10-28,185.57,188.07,185.28,187.45,5009820.0,187.45,GOOG-H
2011-10-31,185.59,186.91,184.63,184.63,4709968.0,184.63,GOOG-H
2011-11-01,181.55,183.26,180.74,181.35,5883336.0,181.35,GOOG-H
2011-11-02,184.0,185.25,183.03,183.92,4136703.0,183.92,GOOG-H
2011-11-03,185.13,187.78,184.02,187.3,4953637.0,187.3,GOOG-H
2011-11-04,186.27,187.14,184.74,186.38,3237874.0,186.38,GOOG-H
2011-11-07,186.22,187.73,184.75,187.32,3531095.0,187.32,GOOG-H
2011-11-08,187.48,187.88,185.51,187.25,4331568.0,187.25,GOOG-H
2011-11-09,184.2,185.24,181.16,182.24,5495014.0,182.24,GOOG-H
2011-11-10,183.58,184.77,181.87,183.35,3881958.0,183.35,GOOG-H
2011-11-11,185.27,187.83,185.14,187.38,3665309.0,187.38,GOOG-H
2011-11-14,189.17,189.84,186.85,187.35,6047079.0,187.35,GOOG-H
2011-11-15,187.49,189.97,185.64,188.75,4585232.0,188.75,GOOG-H
2011-11-16,187.82,189.9,186.3,186.62,4619536.0,186.62,GOOG-H
2011-11-17,186.81,188.83,183.39,185.73,5840520.0,185.73,GOOG-H
2011-11-18,186.71,186.97,184.66,185.24,4441334.0,185.24,GOOG-H
2011-11-21,183.37,183.96,180.0,181.48,5145072.0,181.48,GOOG-H
2011-11-22,182.22,182.98,180.29,181.31,4179063.0,181.31,GOOG-H
2011-11-23,180.67,181.49,177.52,177.95,4802040.0,177.95,GOOG-H
2011-11-25,178.01,179.56,177.06,177.06,2232713.0,177.06,GOOG-H
2011-11-28,182.71,182.93,180.67,182.21,4524289.0,182.21,GOOG-H
2011-11-29,182.02,183.31,180.84,180.94,3662066.0,180.94,GOOG-H
2011-11-30,184.57,188.35,184.21,188.0,7836882.0,188.0,GOOG-H
2011-12-01,187.01,189.99,186.77,189.45,4862618.0,189.45,GOOG-H
2011-12-02,189.92,191.33,189.45,189.66,4962414.0,189.66,GOOG-H
2011-12-05,191.18,193.61,190.38,190.84,5699392.0,190.84,GOOG-H
2011-12-06,190.65,193.53,190.32,192.94,4145053.0,192.94,GOOG-H
2011-12-07,191.99,194.9,191.28,194.05,5083228.0,194.05,GOOG-H
2011-12-08,192.48,193.8,191.07,191.58,4369089.0,191.58,GOOG-H
2011-12-09,192.91,194.87,192.4,194.56,4848770.0,194.56,GOOG-H
2011-12-12,193.64,193.9,191.22,192.18,3797497.0,192.18,GOOG-H
2011-12-13,193.46,194.3,190.64,191.15,5009540.0,191.15,GOOG-H
2011-12-14,189.84,190.28,188.0,188.72,5058143.0,188.72,GOOG-H
2011-12-15,190.48,191.2,186.89,187.48,4475149.0,187.48,GOOG-H
2011-12-16,188.01,188.01,181.91,183.57,11849737.0,183.57,GOOG-H
2011-12-19,184.51,184.69,182.25,182.89,5039846.0,182.89,GOOG-H
2011-12-20,185.5,187.33,184.76,187.24,4742825.0,187.24,GOOG-H
2011-12-21,183.22,183.5,179.04,181.47,9284370.0,181.47,GOOG-H
2011-12-22,182.71,182.8,181.0,182.04,5052410.0,182.04,GOOG-H
2011-12-23,183.11,184.85,181.89,184.75,3052791.0,184.75,GOOG-H
2011-12-27,184.97,185.85,184.39,184.95,2775314.0,184.95,GOOG-H
2011-12-28,185.19,185.4,183.34,183.99,2873438.0,183.99,GOOG-H
2011-12-29,184.07,186.23,184.01,186.18,2941990.0,186.18,GOOG-H
2011-12-30,186.33,186.48,183.85,183.88,3531804.0,183.88,GOOG-H
2012-01-03,186.73,188.71,186.0,186.3,5645999.0,186.3,GOOG-H
2012-01-04,185.57,186.33,184.94,185.54,4346651.0,185.54,GOOG-H
2012-01-05,184.81,185.03,183.1,184.66,4463267.0,184.66,GOOG-H
2012-01-06,184.39,184.48,182.31,182.54,4897057.0,182.54,GOOG-H
2012-01-09,182.2,182.27,180.27,181.59,5201266.0,181.59,GOOG-H
2012-01-10,183.23,183.72,181.2,181.31,5161696.0,181.31,GOOG-H
2012-01-11,180.73,182.81,180.5,182.32,4110952.0,182.32,GOOG-H
2012-01-12,181.86,181.91,178.38,180.55,6880962.0,180.55,GOOG-H
2012-01-13,179.48,179.61,177.35,179.16,5279348.0,179.16,GOOG-H
2012-01-17,180.36,182.0,179.32,180.0,6003399.0,180.0,GOOG-H
2012-01-18,179.83,181.6,179.5,181.07,4601271.0,181.07,GOOG-H
2012-01-19,181.79,182.36,180.35,180.52,8575901.0,180.52,GOOG-H
2012-01-20,185.77,188.97,184.75,188.52,12850227.0,188.52,GOOG-H
2012-01-23,187.91,190.52,187.67,189.98,5751748.0,189.98,GOOG-H
2012-01-24,188.63,192.3,188.52,191.93,5349750.0,191.93,GOOG-H
2012-01-25,191.33,192.24,189.61,191.73,4360603.0,191.73,GOOG-H
2012-01-26,191.79,192.79,190.47,190.98,4004615.0,190.98,GOOG-H
2012-01-27,190.01,191.77,189.81,190.46,3360521.0,190.46,GOOG-H
2012-01-30,189.39,192.73,188.22,192.5,4359045.0,192.5,GOOG-H
2012-01-31,193.09,193.1,191.0,192.6,4827924.0,192.6,GOOG-H
2012-02-01,193.21,194.81,192.41,192.62,5089251.0,192.62,GOOG-H
2012-02-02,192.72,193.33,191.33,191.53,3907360.0,191.53,GOOG-H
2012-02-03,192.93,194.13,192.54,193.64,4521636.0,193.64,GOOG-H
2012-02-06,192.48,193.76,192.0,192.82,3639807.0,192.82,GOOG-H
2012-02-07,192.45,194.14,191.97,193.35,3432953.0,193.35,GOOG-H
2012-02-08,192.78,193.58,191.73,192.95,3804288.0,192.95,GOOG-H
2012-02-09,193.03,194.46,192.55,193.13,3876530.0,193.13,GOOG-H
2012-02-10,191.76,192.43,191.28,192.42,3391177.0,192.42,GOOG-H
2012-02-13,193.31,193.69,191.74,192.62,2458889.0,192.62,GOOG-H
2012-02-14,191.76,192.6,190.83,192.22,3398364.0,192.22,GOOG-H
2012-02-15,192.31,193.44,191.26,192.25,4021139.0,192.25,GOOG-H
2012-02-16,192.61,193.25,192.0,193.02,3525728.0,193.02,GOOG-H
2012-02-17,193.71,193.86,192.3,193.42,3746679.0,193.42,GOOG-H
2012-02-21,193.73,194.24,192.46,193.39,3294073.0,193.39,GOOG-H
2012-02-22,193.03,194.74,192.75,193.87,3276029.0,193.87,GOOG-H
2012-02-23,193.87,199.23,193.28,197.61,8034535.0,197.61,GOOG-H
2012-02-24,198.38,198.56,196.61,197.76,3353242.0,197.76,GOOG-H
2012-02-27,196.78,198.71,196.1,197.53,3758585.0,197.53,GOOG-H
2012-02-28,197.75,198.96,197.43,197.98,3167481.0,197.98,GOOG-H
2012-02-29,197.86,199.17,196.45,196.73,5120543.0,196.73,GOOG-H
2012-03-01,197.23,198.47,196.93,197.53,3560706.0,197.53,GOOG-H
2012-03-02,197.1,198.89,197.06,198.81,3727970.0,198.81,GOOG-H
2012-03-05,198.36,201.19,198.3,200.66,6938659.0,200.66,GOOG-H
2012-03-06,199.14,199.64,196.81,197.26,5215871.0,197.26,GOOG-H
2012-03-07,198.09,198.57,197.31,197.77,3346878.0,197.77,GOOG-H
2012-03-08,199.24,199.99,198.65,199.81,3145893.0,199.81,GOOG-H
2012-03-09,199.98,201.1,199.72,200.62,3178143.0,200.62,GOOG-H
2012-03-12,200.93,201.57,200.23,201.0,3119666.0,201.0,GOOG-H
2012-03-13,201.72,203.9,201.61,203.78,4864835.0,203.78,GOOG-H
2012-03-14,203.78,205.15,203.64,204.72,4602609.0,204.72,GOOG-H
2012-03-15,204.94,206.18,204.74,206.0,3621170.0,206.0,GOOG-H
2012-03-16,207.03,207.52,206.01,206.01,9638129.0,206.01,GOOG-H
2012-03-19,205.71,206.53,204.5,205.72,3763177.0,205.72,GOOG-H
2012-03-20,204.74,205.0,203.7,204.25,3695026.0,204.25,GOOG-H
2012-03-21,204.32,205.77,204.3,204.69,3330241.0,204.69,GOOG-H
2012-03-22,204.0,205.99,203.96,205.49,3308534.0,205.49,GOOG-H
2012-03-23,205.89,205.96,204.56,205.48,3036189.0,205.48,GOOG-H
2012-03-26,206.45,207.92,206.32,207.77,3418255.0,207.77,GOOG-H
2012-03-27,208.46,208.66,207.0,207.18,2705065.0,207.18,GOOG-H
2012-03-28,207.44,208.69,206.27,207.29,3265696.0,207.29,GOOG-H
2012-03-29,206.09,208.5,206.02,208.27,3403665.0,208.27,GOOG-H
2012-03-30,208.74,209.12,208.01,208.65,3217344.0,208.65,GOOG-H
2012-04-02,208.96,209.69,208.09,209.47,3388035.0,209.47,GOOG-H
2012-04-03,209.31,210.69,208.54,209.5,4091491.0,209.5,GOOG-H
2012-04-04,206.22,206.98,205.19,206.05,4404078.0,206.05,GOOG-H
2012-04-05,205.15,205.68,204.46,205.47,3809119.0,205.47,GOOG-H
2012-04-09,204.4,206.17,203.37,204.94,3326810.0,204.94,GOOG-H
2012-04-10,204.94,205.74,202.17,202.33,4132997.0,202.33,GOOG-H
2012-04-11,203.99,204.32,202.46,202.58,3367363.0,202.58,GOOG-H
2012-04-12,202.8,205.56,202.64,205.32,2929585.0,205.32,GOOG-H
2012-04-13,204.32,204.65,202.8,202.8,3768117.0,202.8,GOOG-H
2012-04-16,204.74,205.97,202.72,202.72,3827191.0,202.72,GOOG-H
2012-04-17,204.57,207.64,204.15,207.45,6073651.0,207.45,GOOG-H
2012-04-18,202.43,204.07,200.0,200.13,10155310.0,200.13,GOOG-H
2012-04-19,200.03,201.26,197.52,199.51,5763201.0,199.51,GOOG-H
2012-04-20,199.83,200.12,199.09,199.6,4758663.0,199.6,GOOG-H
2012-04-23,197.89,199.1,196.79,198.62,3618928.0,198.62,GOOG-H
2012-04-24,199.06,202.48,198.87,200.0,5631646.0,200.0,GOOG-H
2012-04-25,202.02,203.69,201.8,203.57,4003311.0,203.57,GOOG-H
2012-04-26,203.4,206.21,203.4,205.58,3304328.0,205.58,GOOG-H
2012-04-27,206.47,208.17,205.91,206.81,3311119.0,206.81,GOOG-H
2012-04-30,206.71,207.96,206.32,207.08,2773199.0,207.08,GOOG-H
2012-05-01,207.18,208.93,206.71,208.0,2715870.0,208.0,GOOG-H
2012-05-02,206.97,208.27,206.91,208.06,2360257.0,208.06,GOOG-H
2012-05-03,208.27,208.92,206.55,207.24,2826568.0,207.24,GOOG-H
2012-05-04,206.47,207.11,204.4,204.99,4024251.0,204.99,GOOG-H
2012-05-07,203.96,204.77,202.9,203.75,3375923.0,203.75,GOOG-H
2012-05-08,202.44,203.06,199.72,201.48,3881592.0,201.48,GOOG-H
2012-05-09,199.99,203.0,199.06,201.23,3743290.0,201.23,GOOG-H
2012-05-10,201.0,203.25,200.02,200.6,3831076.0,200.6,GOOG-H
2012-05-11,199.96,202.12,199.95,201.17,2391580.0,201.17,GOOG-H
2012-05-14,199.92,200.71,198.56,199.44,3029639.0,199.44,GOOG-H
2012-05-15,199.44,201.47,198.76,199.04,2987339.0,199.04,GOOG-H
2012-05-16,199.42,201.35,198.18,199.73,5001087.0,199.73,GOOG-H
2012-05-17,199.67,200.79,197.64,197.89,5627456.0,197.89,GOOG-H
2012-05-18,198.78,198.78,195.16,195.88,5737095.0,195.88,GOOG-H
2012-05-21,195.98,197.93,194.63,197.76,3831863.0,197.76,GOOG-H
2012-05-22,198.04,198.26,196.06,196.82,3567786.0,196.82,GOOG-H
2012-05-23,195.53,196.49,193.2,196.12,4066664.0,196.12,GOOG-H
2012-05-24,195.99,196.28,194.0,196.09,3569476.0,196.09,GOOG-H
2012-05-25,195.11,196.0,194.0,194.3,2903063.0,194.3,GOOG-H
2012-05-29,195.22,198.08,195.22,196.46,3618533.0,196.46,GOOG-H
2012-05-30,194.8,195.47,193.77,194.53,3602417.0,194.53,GOOG-H
2012-05-31,194.1,194.93,192.0,192.9,9290067.0,192.9,GOOG-H
2012-06-01,190.12,191.72,188.6,189.08,5206323.0,189.08,GOOG-H
2012-06-04,188.34,189.38,187.0,188.54,4625073.0,188.54,GOOG-H
2012-06-05,187.92,189.85,187.56,189.2,3556762.0,189.2,GOOG-H
2012-06-06,190.78,194.0,190.02,193.99,3645267.0,193.99,GOOG-H
2012-06-07,195.28,195.83,193.94,194.44,3701066.0,194.44,GOOG-H
2012-06-08,193.71,195.14,192.7,195.14,2476647.0,195.14,GOOG-H
2012-06-11,196.6,196.7,192.37,192.51,3273511.0,192.51,GOOG-H
2012-06-12,192.14,194.67,192.14,194.55,3023630.0,194.55,GOOG-H
2012-06-13,194.36,195.19,192.35,193.1,3247653.0,193.1,GOOG-H
2012-06-14,193.0,195.83,192.74,195.1,3584945.0,195.1,GOOG-H
2012-06-15,196.08,199.27,195.4,199.1,6390633.0,199.1,GOOG-H
2012-06-18,197.57,199.64,197.17,198.29,3378912.0,198.29,GOOG-H
2012-06-19,198.83,199.99,198.8,198.93,3297517.0,198.93,GOOG-H
2012-06-20,198.7,199.74,197.5,198.78,3378824.0,198.78,GOOG-H
2012-06-21,199.07,199.45,193.19,193.39,4316544.0,193.39,GOOG-H
2012-06-22,193.87,194.88,193.22,193.7,8833353.0,193.7,GOOG-H
2012-06-25,192.48,193.39,191.68,192.86,3211529.0,192.86,GOOG-H
2012-06-26,193.54,193.68,190.75,191.95,3436150.0,191.95,GOOG-H
2012-06-27,192.14,193.7,190.9,193.0,2762612.0,193.0,GOOG-H
2012-06-28,191.23,192.08,188.9,191.4,3967265.0,191.4,GOOG-H
2012-06-29,194.55,195.81,192.41,195.58,5262273.0,195.58,GOOG-H
2012-07-02,196.36,197.2,194.85,195.83,2831680.0,195.83,GOOG-H
2012-07-03,195.46,196.34,194.91,195.93,1451425.0,195.93,GOOG-H
2012-07-05,194.88,196.85,193.63,195.29,2690781.0,195.29,GOOG-H
2012-07-06,193.92,193.94,189.74,191.41,4952950.0,191.41,GOOG-H
2012-07-09,190.76,191.0,188.05,189.67,3988256.0,189.67,GOOG-H
2012-07-10,190.3,191.14,185.6,186.26,4690312.0,186.26,GOOG-H
2012-07-11,186.22,187.36,183.51,185.25,5456169.0,185.25,GOOG-H
2012-07-12,184.25,184.39,181.85,183.09,4931203.0,183.09,GOOG-H
2012-07-13,183.46,186.33,183.03,186.01,3933365.0,186.01,GOOG-H
2012-07-16,185.58,186.1,184.58,184.79,3144328.0,184.79,GOOG-H
2012-07-17,185.73,186.29,183.2,183.65,5159538.0,183.65,GOOG-H
2012-07-18,184.15,188.59,183.55,188.25,8019423.0,188.25,GOOG-H
2012-07-19,193.4,196.85,192.97,195.34,10396143.0,195.34,GOOG-H
2012-07-20,194.09,194.9,192.17,192.45,4789672.0,192.45,GOOG-H
2012-07-23,189.78,191.3,188.2,190.83,3905145.0,190.83,GOOG-H
2012-07-24,190.92,191.32,188.56,190.34,3597193.0,190.34,GOOG-H
2012-07-25,190.31,192.77,189.32,191.08,3833753.0,191.08,GOOG-H
2012-07-26,193.49,194.95,192.57,193.95,3284332.0,193.95,GOOG-H
2012-07-27,195.1,197.41,193.95,196.39,4177285.0,196.39,GOOG-H
2012-07-30,196.32,197.84,195.92,196.68,2787953.0,196.68,GOOG-H
2012-07-31,196.5,197.58,195.88,195.98,3507163.0,195.98,GOOG-H
2012-08-01,196.96,197.85,194.72,195.18,2559365.0,195.18,GOOG-H
2012-08-02,194.16,196.6,193.02,194.45,2812511.0,194.45,GOOG-H
2012-08-03,196.48,198.95,196.16,198.52,3278231.0,198.52,GOOG-H
2012-08-06,198.76,199.94,198.52,198.76,2337738.0,198.76,GOOG-H
2012-08-07,199.43,200.88,198.8,199.93,3209644.0,199.93,GOOG-H
2012-08-08,198.27,199.69,198.16,199.03,2068250.0,199.03,GOOG-H
2012-08-09,198.62,199.46,197.89,198.42,2160095.0,198.42,GOOG-H
2012-08-10,197.87,199.37,197.24,199.29,2600724.0,199.29,GOOG-H
2012-08-13,198.88,199.98,197.79,199.01,2418289.0,199.01,GOOG-H
2012-08-14,198.88,199.33,197.72,198.29,2562255.0,198.29,GOOG-H
2012-08-15,198.9,199.33,197.92,198.4,2111828.0,198.4,GOOG-H
2012-08-16,198.77,201.32,198.12,200.84,2729453.0,200.84,GOOG-H
2012-08-17,201.08,202.0,200.66,201.22,2551732.0,201.22,GOOG-H
2012-08-20,200.69,201.13,200.03,200.5,2335987.0,200.5,GOOG-H
2012-08-21,200.99,201.0,198.37,198.65,3111357.0,198.65,GOOG-H
2012-08-22,198.64,198.65,196.91,197.25,3296070.0,197.25,GOOG-H
2012-08-23,197.04,197.37,195.44,195.7,2758497.0,195.7,GOOG-H
2012-08-24,194.96,198.11,194.2,197.77,2639463.0,197.77,GOOG-H
2012-08-27,197.96,198.3,195.61,195.69,2498722.0,195.69,GOOG-H
2012-08-28,195.56,196.11,194.5,194.87,2539110.0,194.87,GOOG-H
2012-08-29,195.13,196.04,194.9,195.08,2141398.0,195.08,GOOG-H
2012-08-30,194.77,195.47,193.18,193.37,2740995.0,193.37,GOOG-H
2012-08-31,194.31,195.95,193.46,194.85,3193352.0,194.85,GOOG-H
2012-09-04,196.61,197.17,193.25,194.54,4514860.0,194.54,GOOG-H
2012-09-05,194.41,195.85,193.89,195.04,3312634.0,195.04,GOOG-H
2012-09-06,196.26,199.46,196.11,199.1,3931624.0,199.1,GOOG-H
2012-09-07,199.12,199.5,198.08,199.5,3414148.0,199.5,GOOG-H
2012-09-10,199.39,201.82,198.73,200.95,4208243.0,200.95,GOOG-H
2012-09-11,200.55,203.46,200.51,203.27,3910647.0,203.27,GOOG-H
2012-09-12,203.52,204.65,202.96,203.77,3283950.0,203.77,GOOG-H
2012-09-13,204.38,206.81,203.46,206.36,3880489.0,206.36,GOOG-H
2012-09-14,206.24,207.65,206.05,206.81,4057758.0,206.81,GOOG-H
2012-09-17,205.55,207.99,205.55,207.15,3276074.0,207.15,GOOG-H
2012-09-18,206.88,207.88,206.48,207.07,2476249.0,207.07,GOOG-H
2012-09-19,207.55,207.57,206.01,206.43,2605577.0,206.43,GOOG-H
2012-09-20,205.85,206.99,205.3,206.18,3740487.0,206.18,GOOG-H
2012-09-21,207.36,207.94,205.92,205.98,12772715.0,205.98,GOOG-H
2012-09-24,205.02,206.06,204.9,205.29,3511197.0,205.29,GOOG-H
2012-09-25,205.6,207.32,204.95,204.98,3346760.0,204.98,GOOG-H
2012-09-26,205.05,205.98,203.9,204.0,3423397.0,204.0,GOOG-H
2012-09-27,204.37,206.9,204.14,205.91,2771977.0,205.91,GOOG-H
2012-09-28,205.66,208.32,205.31,207.45,4910277.0,207.45,GOOG-H
2012-10-01,208.01,211.75,207.94,210.47,5457453.0,210.47,GOOG-H
2012-10-02,210.96,211.47,208.5,209.84,3320927.0,209.84,GOOG-H
2012-10-03,209.94,211.3,209.3,210.51,3192215.0,210.51,GOOG-H
2012-10-04,210.28,210.97,208.53,210.39,2957540.0,210.39,GOOG-H
2012-10-05,211.15,211.79,210.06,210.59,2858352.0,210.59,GOOG-H
2012-10-08,210.02,210.64,209.21,209.82,1982625.0,209.82,GOOG-H
2012-10-09,209.95,210.74,207.7,207.99,3580564.0,207.99,GOOG-H
2012-10-10,207.82,208.23,205.05,205.82,4025281.0,205.82,GOOG-H
2012-10-11,206.57,207.27,205.63,205.76,2910149.0,205.76,GOOG-H
2012-10-12,205.64,207.96,205.56,207.8,2711979.0,207.8,GOOG-H
2012-10-15,208.88,209.4,207.82,208.93,3062956.0,208.93,GOOG-H
2012-10-16,209.94,211.0,209.47,211.0,5632183.0,211.0,GOOG-H
2012-10-17,201.21,203.41,198.55,200.63,12675634.0,200.63,GOOG-H
2012-10-18,199.91,200.14,194.07,194.96,9296561.0,194.96,GOOG-H
2012-10-19,195.29,196.08,193.18,193.36,6621563.0,193.36,GOOG-H
2012-10-22,193.71,194.68,192.44,194.4,4404728.0,194.4,GOOG-H
2012-10-23,193.53,194.0,190.94,191.25,4427470.0,191.25,GOOG-H
2012-10-24,192.44,193.29,190.56,190.72,3738227.0,190.72,GOOG-H
2012-10-25,191.41,192.44,190.71,191.6,3250670.0,191.6,GOOG-H
2012-10-26,191.49,193.87,191.47,193.27,4006523.0,193.27,GOOG-H
2012-10-31,194.8,196.41,193.63,194.53,6052235.0,194.53,GOOG-H
2012-11-01,194.68,197.89,194.55,197.15,3758833.0,197.15,GOOG-H
2012-11-02,197.53,198.0,193.29,193.43,4260781.0,193.43,GOOG-H
2012-11-05,192.36,194.97,192.01,194.14,2736431.0,194.14,GOOG-H
2012-11-06,195.26,196.75,194.68,195.07,3281085.0,195.07,GOOG-H
2012-11-07,193.36,193.68,191.16,191.16,4746744.0,191.16,GOOG-H
2012-11-08,191.4,191.81,190.09,190.1,3542464.0,190.1,GOOG-H
2012-11-09,189.85,191.64,188.88,189.64,3671517.0,189.64,GOOG-H
2012-11-12,190.03,190.77,187.41,189.25,3067509.0,189.25,GOOG-H
2012-11-13,188.39,190.88,188.25,188.32,3407573.0,188.32,GOOG-H
2012-11-14,189.14,189.27,185.28,185.51,4404535.0,185.51,GOOG-H
2012-11-15,185.83,187.2,184.78,185.85,3412016.0,185.85,GOOG-H
2012-11-16,186.33,187.56,185.1,186.94,4660780.0,186.94,GOOG-H
2012-11-19,188.62,190.39,188.3,190.35,3588996.0,190.35,GOOG-H
2012-11-20,189.88,190.11,188.25,189.2,3170318.0,189.2,GOOG-H
2012-11-21,189.3,190.89,188.95,190.29,5189519.0,190.29,GOOG-H
2012-11-23,191.0,193.49,190.8,193.49,3877583.0,193.49,GOOG-H
2012-11-26,192.45,193.37,191.77,192.88,5211360.0,192.88,GOOG-H
2012-11-27,192.08,193.05,191.0,191.23,3291094.0,191.23,GOOG-H
2012-11-28,190.98,192.04,189.27,191.98,3603596.0,191.98,GOOG-H
2012-11-29,192.75,192.9,190.2,191.53,4077834.0,191.53,GOOG-H
2012-11-30,191.75,192.0,189.5,190.07,4936587.0,190.07,GOOG-H
2012-12-03,190.76,191.3,188.36,189.48,3349685.0,189.48,GOOG-H
2012-12-04,189.71,190.75,189.02,189.36,3990733.0,189.36,GOOG-H
2012-12-05,189.01,189.46,186.94,188.65,4202974.0,188.65,GOOG-H
2012-12-06,189.17,190.18,188.41,189.7,3216900.0,189.7,GOOG-H
2012-12-07,190.14,192.2,190.11,191.95,4091940.0,191.95,GOOG-H
2012-12-10,192.17,193.54,191.65,192.62,3438406.0,192.62,GOOG-H
2012-12-11,193.18,194.8,193.15,194.2,4143997.0,194.2,GOOG-H
2012-12-12,194.6,194.75,192.46,192.95,4241964.0,192.95,GOOG-H
2012-12-13,192.18,193.05,191.37,191.99,3623185.0,191.99,GOOG-H
2012-12-14,191.69,193.4,191.26,191.76,3826833.0,191.76,GOOG-H
2012-12-17,191.76,193.91,191.76,193.62,3792450.0,193.62,GOOG-H
2012-12-18,193.85,195.92,193.84,195.69,4125879.0,195.69,GOOG-H
2012-12-19,195.46,196.45,195.0,195.08,4270591.0,195.08,GOOG-H
2012-12-20,194.47,194.95,193.16,194.77,4184552.0,194.77,GOOG-H
2012-12-21,193.1,194.5,191.57,193.42,8226623.0,193.42,GOOG-H
2012-12-24,193.05,193.83,192.02,192.4,1631202.0,192.4,GOOG-H
2012-12-26,192.21,193.53,190.95,191.95,2776550.0,191.95,GOOG-H
2012-12-27,191.53,193.28,190.7,192.71,3967531.0,192.71,GOOG-H
2012-12-28,191.11,192.22,189.83,189.83,3539396.0,189.83,GOOG-H
2012-12-31,189.23,191.68,188.84,191.55,4685773.0,191.55,GOOG-H
2013-01-02,194.09,196.35,193.8,196.35,4234226.0,196.35,GOOG-H
2013-01-03,195.67,196.29,194.44,195.27,3645161.0,195.27,GOOG-H
2013-01-04,194.19,194.46,192.78,193.99,3380159.0,193.99,GOOG-H
2013-01-07,193.4,193.78,192.34,193.14,2862276.0,193.14,GOOG-H
2013-01-08,192.92,193.3,191.61,192.87,3028071.0,192.87,GOOG-H
2013-01-09,193.48,193.49,191.65,192.32,3212230.0,192.32,GOOG-H
2013-01-10,192.65,192.96,191.28,192.88,3608049.0,192.88,GOOG-H
2013-01-11,194.15,195.0,192.9,194.45,3880667.0,194.45,GOOG-H
2013-01-14,192.82,193.28,191.75,192.62,4174712.0,192.62,GOOG-H
2013-01-15,191.31,192.73,190.39,192.5,4172034.0,192.5,GOOG-H
2013-01-16,192.0,193.18,191.35,192.59,2963020.0,192.59,GOOG-H
2013-01-17,193.85,194.46,193.24,193.65,3893754.0,193.65,GOOG-H
2013-01-18,194.03,195.0,193.8,194.47,4560073.0,194.47,GOOG-H
2013-01-22,194.36,196.08,194.01,196.08,7172283.0,196.08,GOOG-H
2013-01-23,203.5,208.58,203.36,204.72,12531796.0,204.72,GOOG-H
2013-01-24,203.91,205.06,203.08,204.42,4447452.0,204.42,GOOG-H
2013-01-25,204.45,205.18,204.13,204.97,3359187.0,204.97,GOOG-H
2013-01-28,204.85,206.22,204.29,204.93,2823715.0,204.93,GOOG-H
2013-01-29,204.34,205.73,203.64,203.9,3617743.0,203.9,GOOG-H
2013-01-30,203.69,204.88,203.19,203.52,2998524.0,203.52,GOOG-H
2013-01-31,203.32,204.47,202.96,203.07,3091506.0,203.07,GOOG-H
2013-02-01,204.65,205.35,203.84,205.18,3371154.0,205.18,GOOG-H
2013-02-04,204.19,205.02,203.57,203.79,3188819.0,203.79,GOOG-H
2013-02-05,204.31,204.75,202.51,202.79,3636837.0,202.79,GOOG-H
2013-02-06,200.39,201.29,199.56,201.02,3624203.0,201.02,GOOG-H
2013-02-07,200.62,200.91,198.68,199.74,3076793.0,199.74,GOOG-H
